Date,Year,Month,Day,Month_Name,Season,City,State,Event_Name,Corps_Count
1991-06-30,1991,06,30,June,Summer,Green Bay,WI,"Green Bay, WI",5
1991-06-30,1991,06,30,June,Summer,Meadowlands,NJ,"Meadowlands, NJ",7
1991-06-30,1991,06,30,June,Summer,Rochester,MN,"Rochester, MN",7
1991-07-01,1991,07,01,July,Summer,Alexandria,MN,"Alexandria, MN",6
1991-07-02,1991,07,02,July,Summer,Fairmont,MN,"Fairmont, MN",6
1991-07-02,1991,07,02,July,Summer,Marlborough,MA,"Marlborough, MA",7
1991-07-03,1991,07,03,July,Summer,Austin,MN,"Austin, MN",6
1991-07-03,1991,07,03,July,Summer,Bristol,RI,"Bristol, RI",5
1991-07-03,1991,07,03,July,Summer,Highland Park,IL,"Highland Park, IL",7
1991-07-03,1991,07,03,July,Summer,Oshkosh,WI,"Oshkosh, WI",7
1991-07-03,1991,07,03,July,Summer,Pittsfield,MA,"Pittsfield, MA",7
1991-07-03,1991,07,03,July,Summer,Woodburn,OR,"Woodburn, OR",5
1991-07-04,1991,07,04,July,Summer,New Berlin,WI,"New Berlin, WI",6
1991-07-04,1991,07,04,July,Summer,Saint Peter,MN,"Saint Peter, MN",6
1991-07-04,1991,07,04,July,Summer,Wakefield,MA,"Wakefield, MA",8
1991-07-05,1991,07,05,July,Summer,Bensalem,PA,"Bensalem, PA",5
1991-07-05,1991,07,05,July,Summer,Edmonds,WA,"Edmonds, WA",5
1991-07-05,1991,07,05,July,Summer,Fon du Lac,WI,"Fon du Lac, WI",7
1991-07-05,1991,07,05,July,Summer,Mankato,MN,"Mankato, MN",7
1991-07-05,1991,07,05,July,Summer,Mission Viejo,CA,"Mission Viejo, CA",7
1991-07-05,1991,07,05,July,Summer,Nashua,NH,"Nashua, NH",9
1991-07-06,1991,07,06,July,Summer,Chicago,IL,"Chicago, IL",7
1991-07-06,1991,07,06,July,Summer,Costa Mesa,CA,"Costa Mesa, CA",7
1991-07-06,1991,07,06,July,Summer,Hershey,PA,"Hershey, PA",10
1991-07-06,1991,07,06,July,Summer,Hornell,NY,"Hornell, NY",6
1991-07-06,1991,07,06,July,Summer,Hudson,WI,"Hudson, WI",7
1991-07-06,1991,07,06,July,Summer,Michigan City,IN,"Michigan City, IN",7
1991-07-06,1991,07,06,July,Summer,Sherbrooke,Quebec,"Sherbrooke, Quebec",20
1991-07-06,1991,07,06,July,Summer,Vancouver,WA,"Vancouver, WA",5
1991-07-07,1991,07,07,July,Summer,East Troy,WI,"East Troy, WI",6
1991-07-07,1991,07,07,July,Summer,LaCrosse,WI,"LaCrosse, WI",7
1991-07-07,1991,07,07,July,Summer,Longview,WA,"Longview, WA",3
1991-07-07,1991,07,07,July,Summer,Saint Jerome,Quebec,"Saint Jerome, Quebec",6
1991-07-07,1991,07,07,July,Summer,Waukegan,IL,"Waukegan, IL",5
1991-07-08,1991,07,08,July,Summer,Tucson,AZ,"Tucson, AZ",5
1991-07-09,1991,07,09,July,Summer,Daytona,FL,"Daytona, FL",7
1991-07-09,1991,07,09,July,Summer,Phoenix,AZ,"Phoenix, AZ",5
1991-07-10,1991,07,10,July,Summer,Albuquerque,NM,"Albuquerque, NM",5
1991-07-10,1991,07,10,July,Summer,Melbourne,FL,"Melbourne, FL",7
1991-07-12,1991,07,12,July,Summer,Homewood,IL,"Homewood, IL",6
1991-07-12,1991,07,12,July,Summer,Madison,WI,"Madison, WI",7
1991-07-12,1991,07,12,July,Summer,Montgomery,AL,"Montgomery, AL",6
1991-07-12,1991,07,12,July,Summer,Odessa,TX,"Odessa, TX",6
1991-07-12,1991,07,12,July,Summer,Scarborough,Ontario,"Scarborough, Ontario",8
1991-07-12,1991,07,12,July,Summer,Smith Falls,Ontario,"Smith Falls, Ontario",4
1991-07-12,1991,07,12,July,Summer,Stockton,CA,"Stockton, CA",8
1991-07-13,1991,07,13,July,Summer,Atlanta,GA,"Atlanta, GA",8
1991-07-13,1991,07,13,July,Summer,Beaver Dam,WI,"Beaver Dam, WI",5
1991-07-13,1991,07,13,July,Summer,Belleville,Ontario,"Belleville, Ontario",8
1991-07-13,1991,07,13,July,Summer,Concord,CA,"Concord, CA",8
1991-07-13,1991,07,13,July,Summer,Desoto,TX,"Desoto, TX",6
1991-07-13,1991,07,13,July,Summer,Dolbeau,Quebec,"Dolbeau, Quebec",6
1991-07-13,1991,07,13,July,Summer,Rochester,NY,"Rochester, NY",7
1991-07-13,1991,07,13,July,Summer,Rockford,IL,"Rockford, IL",8
1991-07-13,1991,07,13,July,Summer,South Milwaukee,WI,"South Milwaukee, WI",5
1991-07-14,1991,07,14,July,Summer,Dubuque,IA,"Dubuque, IA",9
1991-07-14,1991,07,14,July,Summer,Gardner,MA,"Gardner, MA",8
1991-07-14,1991,07,14,July,Summer,Hicksville,NY,"Hicksville, NY",4
1991-07-14,1991,07,14,July,Summer,Kingston,Ontario,"Kingston, Ontario",14
1991-07-14,1991,07,14,July,Summer,Lancaster,SC,"Lancaster, SC",8
1991-07-14,1991,07,14,July,Summer,Rolling Meadows,IL,"Rolling Meadows, IL",7
1991-07-14,1991,07,14,July,Summer,Syracuse,NY,"Syracuse, NY",6
1991-07-15,1991,07,15,July,Summer,Charlotte,NC,"Charlotte, NC",8
1991-07-15,1991,07,15,July,Summer,Ogden,UT,"Ogden, UT",6
1991-07-15,1991,07,15,July,Summer,Wichita Falls,TX,"Wichita Falls, TX",6
1991-07-16,1991,07,16,July,Summer,Amarillo,TX,"Amarillo, TX",4
1991-07-17,1991,07,17,July,Summer,Salem,VA,"Salem, VA",6
1991-07-18,1991,07,18,July,Summer,Cheyenne,WY,"Cheyenne, WY",5
1991-07-18,1991,07,18,July,Summer,College Park,MD,"College Park, MD",7
1991-07-19,1991,07,19,July,Summer,Clifton,NJ,"Clifton, NJ",7
1991-07-19,1991,07,19,July,Summer,Great Barrington,MA,"Great Barrington, MA",7
1991-07-19,1991,07,19,July,Summer,Toledo,OH,"Toledo, OH",7
1991-07-20,1991,07,20,July,Summer,Allentown,PA,"Allentown, PA",7
1991-07-20,1991,07,20,July,Summer,Boston,MA,"Boston, MA",28
1991-07-20,1991,07,20,July,Summer,Denver,CO,"Denver, CO",10
1991-07-20,1991,07,20,July,Summer,Rochester,NY,"Rochester, NY",7
1991-07-20,1991,07,20,July,Summer,Sudbury,Ontario,"Sudbury, Ontario",4
1991-07-20,1991,07,20,July,Summer,Toledo,OH,"Toledo, OH",36
1991-07-21,1991,07,21,July,Summer,Beverly,MA,"Beverly, MA",9
1991-07-21,1991,07,21,July,Summer,Braintree,MA,"Braintree, MA",8
1991-07-21,1991,07,21,July,Summer,Medford,NY,"Medford, NY",4
1991-07-21,1991,07,21,July,Summer,Queens,NY,"Queens, NY",7
1991-07-22,1991,07,22,July,Summer,Omaha,NE,"Omaha, NE",7
1991-07-22,1991,07,22,July,Summer,Sioux City,IA,"Sioux City, IA",6
1991-07-23,1991,07,23,July,Summer,Ankeny,IA,"Ankeny, IA",5
1991-07-23,1991,07,23,July,Summer,Mankato,MN,"Mankato, MN",8
1991-07-23,1991,07,23,July,Summer,Morgantown,WV,"Morgantown, WV",7
1991-07-24,1991,07,24,July,Summer,Bettendorf,IA,"Bettendorf, IA",7
1991-07-24,1991,07,24,July,Summer,Blaine,MN,"Blaine, MN",7
1991-07-24,1991,07,24,July,Summer,Canton,OH,"Canton, OH",7
1991-07-25,1991,07,25,July,Summer,Plymouth,MI,"Plymouth, MI",11
1991-07-25,1991,07,25,July,Summer,Stillwater,MN,"Stillwater, MN",7
1991-07-26,1991,07,26,July,Summer,Charlevoix,MI,"Charlevoix, MI",6
1991-07-27,1991,07,27,July,Summer,Chambly,Quebec,"Chambly, Quebec",3
1991-07-27,1991,07,27,July,Summer,Cumberland,MD,"Cumberland, MD",7
1991-07-27,1991,07,27,July,Summer,Englewood,NJ,"Englewood, NJ",5
1991-07-27,1991,07,27,July,Summer,Horicon,WI,"Horicon, WI",5
1991-07-27,1991,07,27,July,Summer,Madison,WI,"Madison, WI",38
1991-07-27,1991,07,27,July,Summer,Oshawa,Ontario,"Oshawa, Ontario",7
1991-07-27,1991,07,27,July,Summer,Saul Ste. Marie,Ontario,"Saul Ste. Marie, Ontario",6
1991-07-28,1991,07,28,July,Summer,Chambly,Quebec,"Chambly, Quebec",4
1991-07-28,1991,07,28,July,Summer,Des Plaines,IL,"Des Plaines, IL",8
1991-07-28,1991,07,28,July,Summer,Horicon,WI,"Horicon, WI",5
1991-07-28,1991,07,28,July,Summer,Peterborough,Ontario,"Peterborough, Ontario",7
1991-07-28,1991,07,28,July,Summer,Verona,NY,"Verona, NY",9
1991-07-29,1991,07,29,July,Summer,Bellevue,OH,"Bellevue, OH",8
1991-07-29,1991,07,29,July,Summer,Fort Wayne,IN,"Fort Wayne, IN",8
1991-07-30,1991,07,30,July,Summer,Buffalo,NY,"Buffalo, NY",8
1991-07-30,1991,07,30,July,Summer,Centerville,OH,"Centerville, OH",9
1991-07-31,1991,07,31,July,Summer,Dublin,OH,"Dublin, OH",7
1991-07-31,1991,07,31,July,Summer,Huntington,WV,"Huntington, WV",7
1991-07-31,1991,07,31,July,Summer,Montreal,Quebec,"Montreal, Quebec",6
1991-08-01,1991,08,01,August,Summer,Erie,PA,"Erie, PA",6
1991-08-01,1991,08,01,August,Summer,Pittsburgh,PA,"Pittsburgh, PA",5
1991-08-01,1991,08,01,August,Summer,Pittsfield,MA,"Pittsfield, MA",5
1991-08-01,1991,08,01,August,Summer,Port Huron,MI,"Port Huron, MI",7
1991-08-02,1991,08,02,August,Summer,West Chester,PA,"West Chester, PA",6
1991-08-03,1991,08,03,August,Summer,Allentown,PA,"Allentown, PA",30
1991-08-03,1991,08,03,August,Summer,Crystal Falls,MI,"Crystal Falls, MI",5
1991-08-03,1991,08,03,August,Summer,Hamilton,Ontario,"Hamilton, Ontario",31
1991-08-03,1991,08,03,August,Summer,Scranton,PA,"Scranton, PA",7
1991-08-03,1991,08,03,August,Summer,Seymour,WI,"Seymour, WI",4
1991-08-03,1991,08,03,August,Summer,Sheffield,PA,"Sheffield, PA",4
1991-08-04,1991,08,04,August,Summer,East Rutherford,NJ,"East Rutherford, NJ",7
1991-08-04,1991,08,04,August,Summer,Levis,Quebec,"Levis, Quebec",5
1991-08-04,1991,08,04,August,Summer,Ottawa,IL,"Ottawa, IL",9
1991-08-05,1991,08,05,August,Summer,Parma,OH,"Parma, OH",7
1991-08-05,1991,08,05,August,Summer,Rochester,NY,"Rochester, NY",9
1991-08-05,1991,08,05,August,Summer,Rome,NY,"Rome, NY",7
1991-08-06,1991,08,06,August,Summer,Alexandria,KY,"Alexandria, KY",10
1991-08-06,1991,08,06,August,Summer,Glens Falls,NY,"Glens Falls, NY",6
1991-08-06,1991,08,06,August,Summer,Greenville,MI,"Greenville, MI",9
1991-08-06,1991,08,06,August,Summer,Lynn,MA,"Lynn, MA",5
1991-08-06,1991,08,06,August,Summer,Mississauga,Ontario,"Mississauga, Ontario",9
1991-08-07,1991,08,07,August,Summer,Endicott,NY,"Endicott, NY",7
1991-08-07,1991,08,07,August,Summer,Hornell,NY,"Hornell, NY",6
1991-08-07,1991,08,07,August,Summer,Winchester,KY,"Winchester, KY",8
1991-08-08,1991,08,08,August,Summer,Atlanta,GA,"Atlanta, GA",7
1991-08-08,1991,08,08,August,Summer,Marion,OH,"Marion, OH",32
1991-08-08,1991,08,08,August,Summer,Sevierville,TN,"Sevierville, TN",7
1991-08-09,1991,08,09,August,Summer,Fairfield,OH,"Fairfield, OH",6
1991-08-09,1991,08,09,August,Summer,Jeffersonville,IN,"Jeffersonville, IN",14
1991-08-09,1991,08,09,August,Summer,Marion,OH,"Marion, OH",10
1991-08-10,1991,08,10,August,Summer,Birmingham,AL,"Birmingham, AL",35
1991-08-10,1991,08,10,August,Summer,Bloomington,IN,"Bloomington, IN",13
1991-08-10,1991,08,10,August,Summer,Clifton,PA,"Clifton, PA",8
1991-08-10,1991,08,10,August,Summer,Montreal,Quebec,"Montreal, Quebec",8
1991-08-10,1991,08,10,August,Summer,Saint John's,MI,"Saint John's, MI",5
1991-08-11,1991,08,11,August,Summer,Bayonne,NJ,"Bayonne, NJ",4
1991-08-11,1991,08,11,August,Summer,Evansville,IN,"Evansville, IN",6
1991-08-11,1991,08,11,August,Summer,Lawrence,KS,"Lawrence, KS",6
1991-08-11,1991,08,11,August,Summer,Natchitoches,LA,"Natchitoches, LA",7
1991-08-11,1991,08,11,August,Summer,St. Jean,Quebec,"St. Jean, Quebec",18
1991-08-12,1991,08,12,August,Summer,Dallas,TX,"DCI A-60 Class World Championship Prelims",14
1991-08-12,1991,08,12,August,Summer,Houston,TX,"Houston, TX",6
1991-08-12,1991,08,12,August,Summer,Little Rock,AR,"Little Rock, AR",6
1991-08-13,1991,08,13,August,Summer,Dallas,TX,"DCI A Class World Championship Prelims",19
1991-08-13,1991,08,13,August,Summer,Dallas,TX,"DCI A/A-60 Class World Championship Finals",13
1991-08-15,1991,08,15,August,Summer,Dallas,TX,"DCI Open Class World Championship Prelims",29
1991-08-16,1991,08,16,August,Summer,Dallas,TX,"DCI Open Class World Championship Semifinals",17
1991-08-17,1991,08,17,August,Summer,Bennington,VT,"Bennington, VT",9
1991-08-17,1991,08,17,August,Summer,Dallas,TX,"DCI Open Class World Championship Finals",12
1991-08-17,1991,08,17,August,Summer,Hamilton,Ontario,"Hamilton, Ontario",4
1991-08-17,1991,08,17,August,Summer,Reading,PA,"Reading, PA",7
1991-08-24,1991,08,24,August,Summer,Columbia,PA,"Columbia, PA",6
1991-08-24,1991,08,24,August,Summer,Derby,CT,"Derby, CT",8
1991-08-24,1991,08,24,August,Summer,Montral,Quebec,"Montral, Quebec",7
1991-08-24,1991,08,24,August,Summer,Waterloo,Ontario,"Waterloo, Ontario",15
1991-08-25,1991,08,25,August,Summer,Medford,NY,"Medford, NY",4
1991-08-31,1991,08,31,August,Summer,Scranton,PA,"Scranton, PA",17
1991-09-01,1991,09,01,September,Fall,Scranton,PA,"Scranton, PA",10
1992-06-13,1992,06,13,June,Summer,Appleton,WI,"Appleton, WI",7
1992-06-13,1992,06,13,June,Summer,Concord,CA,"Concord, CA",6
1992-06-13,1992,06,13,June,Summer,Jersey City,NJ,"Jersey City, NJ",6
1992-06-13,1992,06,13,June,Summer,Normal,IL,"Normal, IL",8
1992-06-13,1992,06,13,June,Summer,Stony Creek,Ontario,"Stony Creek, Ontario",6
1992-06-14,1992,06,14,June,Summer,Kenosha,WI,"Kenosha, WI",14
1992-06-14,1992,06,14,June,Summer,LaPorte,IN,"LaPorte, IN",12
1992-06-15,1992,06,15,June,Summer,Mansfield,OH,"Mansfield, OH",14
1992-06-16,1992,06,16,June,Summer,Wyandotte,MI,"Wyandotte, MI",20
1992-06-18,1992,06,18,June,Summer,Otsego,MI,"Otsego, MI",6
1992-06-19,1992,06,19,June,Summer,Clovis,CA,"Clovis, CA",4
1992-06-19,1992,06,19,June,Summer,DeKalb,IL,"DeKalb, IL",10
1992-06-19,1992,06,19,June,Summer,Malden,MA,"Malden, MA",9
1992-06-19,1992,06,19,June,Summer,Phoenix,AZ,"Phoenix, AZ",4
1992-06-20,1992,06,20,June,Summer,Billerica,MA,"Billerica, MA",9
1992-06-20,1992,06,20,June,Summer,Burlington,Ontario,"Burlington, Ontario",5
1992-06-20,1992,06,20,June,Summer,Charleston,IL,"Charleston, IL",8
1992-06-20,1992,06,20,June,Summer,Milwaukee,WI,"Milwaukee, WI",8
1992-06-20,1992,06,20,June,Summer,Riverside,CA,"Riverside, CA",9
1992-06-20,1992,06,20,June,Summer,Rochester,NY,"Rochester, NY",5
1992-06-20,1992,06,20,June,Summer,Waterloo,Ontario,"Waterloo, Ontario",8
1992-06-21,1992,06,21,June,Summer,Costa Mesa,CA,"Costa Mesa, CA",9
1992-06-21,1992,06,21,June,Summer,Green Bay,WI,"Green Bay, WI",5
1992-06-21,1992,06,21,June,Summer,Oswego,IL,"Oswego, IL",7
1992-06-21,1992,06,21,June,Summer,Scarborough,Ontario,"Scarborough, Ontario",8
1992-06-21,1992,06,21,June,Summer,Terre Haute,IN,"Terre Haute, IN",6
1992-06-22,1992,06,22,June,Summer,Canton,MI,"Canton, MI",6
1992-06-24,1992,06,24,June,Summer,Biddeford,MA,"Biddeford, MA",5
1992-06-24,1992,06,24,June,Summer,Modesto,CA,"Modesto, CA",5
1992-06-25,1992,06,25,June,Summer,Pittsburgh,PA,"Pittsburgh, PA",7
1992-06-25,1992,06,25,June,Summer,Streator,IL,"Streator, IL",9
1992-06-26,1992,06,26,June,Summer,Clearwater,FL,"Clearwater, FL",8
1992-06-26,1992,06,26,June,Summer,Indianapolis,IN,"Indianapolis, IN",8
1992-06-26,1992,06,26,June,Summer,LaCrosse,WI,"LaCrosse, WI",7
1992-06-26,1992,06,26,June,Summer,Monmouth,IL,"Monmouth, IL",7
1992-06-26,1992,06,26,June,Summer,Newark,DE,"Newark, DE",6
1992-06-26,1992,06,26,June,Summer,Sacramento,CA,"Sacramento, CA",10
1992-06-27,1992,06,27,June,Summer,Alexandria,MN,"Alexandria, MN",6
1992-06-27,1992,06,27,June,Summer,Antioch,IL,"Antioch, IL",6
1992-06-27,1992,06,27,June,Summer,Brantford,Ontario,"Brantford, Ontario",8
1992-06-27,1992,06,27,June,Summer,Bridgeport,CT,"Bridgeport, CT",7
1992-06-27,1992,06,27,June,Summer,Cedar Rapids,IA,"Cedar Rapids, IA",8
1992-06-27,1992,06,27,June,Summer,East Rutherford,NJ,"East Rutherford, NJ",7
1992-06-27,1992,06,27,June,Summer,Hayward,CA,"Hayward, CA",10
1992-06-27,1992,06,27,June,Summer,Massillon,OH,"Massillon, OH",7
1992-06-27,1992,06,27,June,Summer,Melbourne,FL,"Melbourne, FL",8
1992-06-27,1992,06,27,June,Summer,Randolph,MA,"Randolph, MA",13
1992-06-27,1992,06,27,June,Summer,Rosemont,IL,"Rosemont, IL",9
1992-06-28,1992,06,28,June,Summer,Burlington,MA,"Burlington, MA",9
1992-06-28,1992,06,28,June,Summer,Dayton,FL,"Dayton, FL",8
1992-06-28,1992,06,28,June,Summer,Port Clinton,OH,"Port Clinton, OH",14
1992-06-28,1992,06,28,June,Summer,Rochester,MN,"Rochester, MN",17
1992-06-28,1992,06,28,June,Summer,Waltham,MA,"Waltham, MA",6
1992-06-29,1992,06,29,June,Summer,Montreal,Quebec,"Montreal, Quebec",6
1992-07-01,1992,07,01,July,Summer,Bridgeport,CT,"Bridgeport, CT",7
1992-07-01,1992,07,01,July,Summer,Oshkosh,WI,"Oshkosh, WI",8
1992-07-01,1992,07,01,July,Summer,Woodburn,OR,"Woodburn, OR",5
1992-07-02,1992,07,02,July,Summer,Belvidere,IL,"Belvidere, IL",7
1992-07-02,1992,07,02,July,Summer,Cottage Grove,MN,"Cottage Grove, MN",8
1992-07-03,1992,07,03,July,Summer,Austin,MN,"Austin, MN",7
1992-07-03,1992,07,03,July,Summer,Bristol,RI,"Bristol, RI",8
1992-07-03,1992,07,03,July,Summer,Highland Park,IL,"Highland Park, IL",6
1992-07-03,1992,07,03,July,Summer,Longview,WA,"Longview, WA",7
1992-07-03,1992,07,03,July,Summer,Mount Prospect,IL,"Mount Prospect, IL",7
1992-07-03,1992,07,03,July,Summer,New Berlin,WI,"New Berlin, WI",5
1992-07-03,1992,07,03,July,Summer,Racine,WI,"Racine, WI",5
1992-07-04,1992,07,04,July,Summer,Saint Peter,MN,"Saint Peter, MN",8
1992-07-04,1992,07,04,July,Summer,Wakefield,MA,"Wakefield, MA",5
1992-07-05,1992,07,05,July,Summer,Beverly,MA,"Beverly, MA",7
1992-07-05,1992,07,05,July,Summer,Dixon,IL,"Dixon, IL",7
1992-07-05,1992,07,05,July,Summer,East Troy,WI,"East Troy, WI",6
1992-07-05,1992,07,05,July,Summer,Edmonds,WA,"Edmonds, WA",7
1992-07-05,1992,07,05,July,Summer,Mankato,MN,"Mankato, MN",9
1992-07-05,1992,07,05,July,Summer,Oswego,NY,"Oswego, NY",7
1992-07-05,1992,07,05,July,Summer,Sharon Hills,PA,"Sharon Hills, PA",7
1992-07-06,1992,07,06,July,Summer,Madison,WI,"Madison, WI",6
1992-07-06,1992,07,06,July,Summer,Queens,NY,"Queens, NY",5
1992-07-07,1992,07,07,July,Summer,Kingston,NY,"Kingston, NY",6
1992-07-10,1992,07,10,July,Summer,Bettendorf,IA,"Bettendorf, IA",8
1992-07-10,1992,07,10,July,Summer,Grand Rapids,MI,"Grand Rapids, MI",7
1992-07-10,1992,07,10,July,Summer,Philadelphia,PA,"Philadelphia, PA",7
1992-07-10,1992,07,10,July,Summer,Prattville,AL,"Prattville, AL",7
1992-07-10,1992,07,10,July,Summer,Stockton,CA,"Stockton, CA",7
1992-07-11,1992,07,11,July,Summer,Atlanta,GA,"Atlanta, GA",7
1992-07-11,1992,07,11,July,Summer,Dubuque,IA,"Dubuque, IA",9
1992-07-11,1992,07,11,July,Summer,Herkimer,NY,"Herkimer, NY",7
1992-07-11,1992,07,11,July,Summer,Hershey,PA,"Hershey, PA",11
1992-07-11,1992,07,11,July,Summer,Kitchner,Ontario,"Kitchner, Ontario",8
1992-07-11,1992,07,11,July,Summer,Leominster,MA,"Leominster, MA",8
1992-07-11,1992,07,11,July,Summer,Michigan City,IN,"Michigan City, IN",7
1992-07-11,1992,07,11,July,Summer,Oakland,NJ,"Oakland, NJ",6
1992-07-11,1992,07,11,July,Summer,Pleasant Hill,CA,"Pleasant Hill, CA",7
1992-07-11,1992,07,11,July,Summer,Sherbrooke,Quebec,"Sherbrooke, Quebec",19
1992-07-12,1992,07,12,July,Summer,Augusta,GA,"Augusta, GA",7
1992-07-12,1992,07,12,July,Summer,Belleville,Ontario,"Belleville, Ontario",20
1992-07-12,1992,07,12,July,Summer,Charleston,WV,"Charleston, WV",5
1992-07-12,1992,07,12,July,Summer,Fon du Lac,WI,"Fon du Lac, WI",5
1992-07-12,1992,07,12,July,Summer,Newark,NJ,"Newark, NJ",7
1992-07-12,1992,07,12,July,Summer,Rockford,IL,"Rockford, IL",9
1992-07-12,1992,07,12,July,Summer,Tyngsboro,MA,"Tyngsboro, MA",8
1992-07-13,1992,07,13,July,Summer,Belleville,Ontario,"Belleville, Ontario",5
1992-07-13,1992,07,13,July,Summer,Kannapolis,NC,"Kannapolis, NC",8
1992-07-14,1992,07,14,July,Summer,Richmond,VA,"Richmond, VA",7
1992-07-15,1992,07,15,July,Summer,Albuquerque,NM,"Albuquerque, NM",4
1992-07-15,1992,07,15,July,Summer,Ogden,UT,"Ogden, UT",7
1992-07-16,1992,07,16,July,Summer,Bensalem,PA,"Bensalem, PA",6
1992-07-16,1992,07,16,July,Summer,Cheyenne,WY,"Cheyenne, WY",9
1992-07-16,1992,07,16,July,Summer,College Park,MD,"College Park, MD",6
1992-07-17,1992,07,17,July,Summer,Bayonne,NJ,"Bayonne, NJ",7
1992-07-17,1992,07,17,July,Summer,Denver,CO,"Denver, CO",11
1992-07-17,1992,07,17,July,Summer,Marlborough,MA,"Marlborough, MA",6
1992-07-17,1992,07,17,July,Summer,Toledo,OH,"Toledo, OH",9
1992-07-18,1992,07,18,July,Summer,Allentown,PA,"Allentown, PA",7
1992-07-18,1992,07,18,July,Summer,Boston,MA,"Boston, MA",30
1992-07-18,1992,07,18,July,Summer,Cobourg,ONT,"Cobourg, ONT",6
1992-07-18,1992,07,18,July,Summer,Rochester,NY,"Rochester, NY",6
1992-07-18,1992,07,18,July,Summer,Toledo,OH,"Toledo, OH",36
1992-07-19,1992,07,19,July,Summer,Buffalo,NY,"Buffalo, NY",11
1992-07-19,1992,07,19,July,Summer,Delaware County,PA,"Delaware County, PA",9
1992-07-19,1992,07,19,July,Summer,Gardner,MA,"Gardner, MA",24
1992-07-19,1992,07,19,July,Summer,Rochester,NY,"Rochester, NY",7
1992-07-20,1992,07,20,July,Summer,Omaha,NE,"Omaha, NE",8
1992-07-21,1992,07,21,July,Summer,Ankeny,IA,"Ankeny, IA",6
1992-07-21,1992,07,21,July,Summer,Bellevue,OH,"Bellevue, OH",7
1992-07-21,1992,07,21,July,Summer,Burlington,IA,"Burlington, IA",7
1992-07-21,1992,07,21,July,Summer,Pittsburgh,PA,"Pittsburgh, PA",6
1992-07-22,1992,07,22,July,Summer,Alton,IL,"Alton, IL",7
1992-07-22,1992,07,22,July,Summer,Centerville,OH,"Centerville, OH",7
1992-07-22,1992,07,22,July,Summer,Evansville,IN,"Evansville, IN",6
1992-07-22,1992,07,22,July,Summer,Huntington,WV,"Huntington, WV",6
1992-07-23,1992,07,23,July,Summer,Ishpeming,MI,"Ishpeming, MI",6
1992-07-24,1992,07,24,July,Summer,Charlevoix,MI,"Charlevoix, MI",7
1992-07-24,1992,07,24,July,Summer,Cumberland,MD,"Cumberland, MD",6
1992-07-24,1992,07,24,July,Summer,Morrisville,NY,"Morrisville, NY",7
1992-07-24,1992,07,24,July,Summer,Nashville,TN,"Nashville, TN",24
1992-07-24,1992,07,24,July,Summer,Schenectady,NY,"Schenectady, NY",6
1992-07-24,1992,07,24,July,Summer,Sudbury,Ontario,"Sudbury, Ontario",8
1992-07-25,1992,07,25,July,Summer,Leominster,MA,"Leominster, MA",9
1992-07-25,1992,07,25,July,Summer,Liverpool,NY,"Liverpool, NY",5
1992-07-25,1992,07,25,July,Summer,Nashville,TN,"Nashville, TN",12
1992-07-25,1992,07,25,July,Summer,River Grove,IL,"River Grove, IL",7
1992-07-25,1992,07,25,July,Summer,South Jersey,NJ,"South Jersey, NJ",5
1992-07-26,1992,07,26,July,Summer,Alexandria,MN,"Alexandria, MN",6
1992-07-26,1992,07,26,July,Summer,Dunellen,NJ,"Dunellen, NJ",7
1992-07-26,1992,07,26,July,Summer,Little Rock,AR,"Little Rock, AR",6
1992-07-26,1992,07,26,July,Summer,Verona,NY,"Verona, NY",8
1992-07-26,1992,07,26,July,Summer,Winchester,KY,"Winchester, KY",5
1992-07-27,1992,07,27,July,Summer,Charlotte,NC,"Charlotte, NC",6
1992-07-28,1992,07,28,July,Summer,Canton,OH,"Canton, OH",8
1992-07-28,1992,07,28,July,Summer,Sevierville,TN,"Sevierville, TN",6
1992-07-28,1992,07,28,July,Summer,Wichita Falls,TX,"Wichita Falls, TX",6
1992-07-29,1992,07,29,July,Summer,Dallas,TX,"Dallas, TX",7
1992-07-29,1992,07,29,July,Summer,Endicott,NY,"Endicott, NY",6
